City,Timestamp,AQI,PM2.5,PM10,CO,NO2,SO2,O3,Latitude,Longitude
Ahmedabad,2025-06-24 05:04:52,72,87.07,28.08,0.79,96.5,38.87,8.05,23.0225,72.5714
Ahmedabad,2025-06-23 15:04:52,200,176.97,251.03,2.01,151.66,130.82,46.48,23.0225,72.5714
Ahmedabad,2025-06-28 05:04:52,233,91.31,345.24,1.08,173.63,115.41,156.61,23.0225,72.5714
Ahmedabad,2025-06-27 15:04:52,207,264.51,148.67,1.2,91.89,117.32,66.96,23.0225,72.5714
Ahmedabad,2025-06-26 00:04:52,180,35.31,340.68,0.71,146.24,36.26,166.87,23.0225,72.5714
Ahmedabad,2025-06-29 07:04:52,248,195.54,317.16,1.99,67.49,125.52,40.75,23.0225,72.5714
Ahmedabad,2025-06-30 04:04:52,158,115.78,199.32,1.75,176.43,76.69,86.34,23.0225,72.5714
Ahmedabad,2025-06-24 14:04:52,165,279.17,30.0,0.56,58.36,82.12,23.35,23.0225,72.5714
Ahmedabad,2025-06-25 16:04:52,184,113.2,220.37,1.98,182.94,130.93,102.24,23.0225,72.5714
Ahmedabad,2025-06-24 19:04:52,242,273.2,230.71,0.25,144.5,102.67,92.89,23.0225,72.5714
Ahmedabad,2025-06-26 07:04:52,142,253.6,22.03,1.32,71.64,32.69,145.23,23.0225,72.5714
Ahmedabad,2025-06-26 08:04:52,194,288.69,121.46,1.6,103.93,18.89,83.6,23.0225,72.5714
Ahmedabad,2025-06-25 15:04:52,249,289.24,228.11,0.96,152.21,130.04,63.34,23.0225,72.5714
Ahmedabad,2025-06-26 22:04:52,71,49.68,118.23,1.55,11.07,16.74,164.24,23.0225,72.5714
Ahmedabad,2025-06-28 16:04:52,66,144.14,28.45,1.16,192.46,48.39,42.55,23.0225,72.5714
Ahmedabad,2025-06-28 07:04:52,207,145.25,263.92,0.63,176.12,137.18,135.91,23.0225,72.5714
Ahmedabad,2025-06-25 17:04:52,196,116.46,241.32,2.17,74.36,116.35,46.29,23.0225,72.5714
Ahmedabad,2025-06-23 08:04:52,199,154.67,227.35,1.06,35.18,131.35,139.55,23.0225,72.5714
Ahmedabad,2025-06-29 16:04:52,39,33.95,40.36,2.16,196.77,76.22,76.16,23.0225,72.5714
Ahmedabad,2025-06-24 16:04:52,215,290.83,107.46,0.18,84.07,70.41,35.49,23.0225,72.5714
Ahmedabad,2025-06-24 20:04:52,164,287.32,50.14,1.17,45.99,84.82,25.68,23.0225,72.5714
Ahmedabad,2025-06-29 23:04:52,246,140.04,378.2,1.79,86.98,128.65,129.92,23.0225,72.5714
Ahmedabad,2025-06-29 19:04:52,223,164.86,275.7,2.45,134.31,79.2,44.25,23.0225,72.5714
Ahmedabad,2025-06-29 01:04:52,81,43.1,155.2,0.56,134.8,88.41,37.71,23.0225,72.5714
Ahmedabad,2025-06-30 04:04:52,142,294.32,22.45,0.45,39.22,7.14,32.15,23.0225,72.5714
Ahmedabad,2025-06-25 13:04:52,165,15.47,312.88,0.28,153.65,49.21,39.56,23.0225,72.5714
Ahmedabad,2025-06-26 03:04:52,150,103.15,215.28,0.29,36.8,30.94,25.14,23.0225,72.5714
Ahmedabad,2025-06-28 16:04:52,143,140.35,164.47,0.56,151.52,39.66,45.12,23.0225,72.5714
Ahmedabad,2025-06-27 22:04:52,90,99.16,105.09,1.99,131.43,115.61,115.14,23.0225,72.5714
Ahmedabad,2025-06-29 23:04:52,137,21.89,290.88,1.25,5.63,116.57,84.69,23.0225,72.5714
Ahmedabad,2025-06-25 00:04:52,69,65.39,41.85,0.26,7.84,149.64,138.39,23.0225,72.5714
Ahmedabad,2025-06-29 12:04:52,351,290.65,394.44,0.48,186.0,126.0,140.75,23.0225,72.5714
Ahmedabad,2025-06-27 14:04:52,180,35.68,306.87,0.73,41.28,26.47,100.11,23.0225,72.5714
Ahmedabad,2025-06-24 02:04:52,246,146.05,370.46,0.47,142.29,30.98,49.38,23.0225,72.5714
Ahmedabad,2025-06-28 19:04:52,313,271.65,365.47,0.42,76.19,20.92,153.05,23.0225,72.5714
Ahmedabad,2025-06-27 14:04:52,204,104.01,299.11,1.49,167.27,93.01,152.74,23.0225,72.5714
Ahmedabad,2025-06-27 18:04:52,328,285.74,396.93,1.08,8.62,66.25,138.42,23.0225,72.5714
Ahmedabad,2025-06-23 21:04:52,153,34.11,262.19,1.58,39.38,33.1,169.48,23.0225,72.5714
Ahmedabad,2025-06-23 05:04:52,244,151.66,371.52,0.14,155.74,145.44,11.57,23.0225,72.5714
Ahmedabad,2025-06-26 22:04:52,97,74.63,106.33,0.41,17.0,87.19,41.95,23.0225,72.5714
Ahmedabad,2025-06-27 22:04:52,280,230.46,292.78,0.58,149.57,31.62,173.01,23.0225,72.5714
Ahmedabad,2025-06-27 22:04:52,186,139.49,269.23,0.25,104.69,116.42,159.58,23.0225,72.5714
Ahmedabad,2025-06-29 14:04:52,275,135.92,380.63,1.35,68.44,15.68,92.03,23.0225,72.5714
Ahmedabad,2025-06-29 20:04:52,309,276.11,373.32,0.17,161.62,50.59,33.38,23.0225,72.5714
Ahmedabad,2025-06-25 07:04:52,201,77.47,303.75,2.37,146.52,99.97,45.45,23.0225,72.5714
Ahmedabad,2025-06-27 12:04:52,142,111.64,210.29,2.22,100.28,103.71,175.42,23.0225,72.5714
Ahmedabad,2025-06-26 00:04:52,253,273.09,196.23,1.74,122.12,2.8,149.23,23.0225,72.5714
Ahmedabad,2025-06-25 06:04:52,91,184.29,33.91,0.46,16.49,111.48,11.57,23.0225,72.5714
Ahmedabad,2025-06-29 18:04:52,71,91.44,21.75,0.59,61.25,36.2,98.3,23.0225,72.5714
Ahmedabad,2025-06-25 22:04:52,129,36.73,254.96,1.3,76.12,65.92,158.04,23.0225,72.5714
Ahmedabad,2025-06-25 17:04:52,80,65.63,119.09,2.38,13.75,126.62,160.08,23.0225,72.5714
Ahmedabad,2025-06-28 21:04:52,161,187.22,141.18,1.75,181.32,3.11,144.32,23.0225,72.5714
Ahmedabad,2025-06-24 14:04:52,130,175.88,113.45,1.1,106.18,149.0,8.55,23.0225,72.5714
Ahmedabad,2025-06-24 00:04:52,153,43.87,253.59,0.45,67.47,34.82,90.55,23.0225,72.5714
Ahmedabad,2025-06-24 16:04:52,150,56.39,205.28,0.49,105.11,9.45,71.94,23.0225,72.5714
Ahmedabad,2025-06-27 02:04:52,135,184.93,60.27,0.92,161.66,38.72,116.4,23.0225,72.5714
Ahmedabad,2025-06-23 13:04:52,239,287.09,168.85,2.34,12.71,90.95,50.29,23.0225,72.5714
Ahmedabad,2025-06-27 14:04:52,251,278.15,244.53,0.38,65.64,137.67,61.86,23.0225,72.5714
Ahmedabad,2025-06-27 22:04:52,263,240.61,289.39,0.45,14.39,9.17,153.06,23.0225,72.5714
Ahmedabad,2025-06-28 08:04:52,238,297.32,207.55,1.92,159.63,35.46,77.85,23.0225,72.5714
Ahmedabad,2025-06-23 14:04:52,206,76.21,340.15,0.64,12.9,64.51,152.27,23.0225,72.5714
Ahmedabad,2025-06-28 20:04:52,145,277.53,44.94,0.36,137.81,113.54,15.55,23.0225,72.5714
Ahmedabad,2025-06-29 09:04:52,198,15.5,342.99,2.02,23.86,132.5,91.58,23.0225,72.5714
Ahmedabad,2025-06-27 07:04:52,329,288.75,389.43,1.19,58.56,57.26,153.17,23.0225,72.5714
Ahmedabad,2025-06-26 05:04:52,278,174.89,379.53,1.65,143.61,108.91,72.8,23.0225,72.5714
Ahmedabad,2025-06-26 13:04:52,302,188.94,378.47,1.82,10.35,27.19,149.13,23.0225,72.5714
Ahmedabad,2025-06-25 22:04:52,215,145.62,323.85,1.88,138.25,148.76,132.36,23.0225,72.5714
Ahmedabad,2025-06-25 07:04:52,182,213.37,190.76,2.03,119.95,144.93,82.04,23.0225,72.5714
Ahmedabad,2025-06-27 15:04:52,126,242.66,25.39,2.2,177.9,39.87,122.78,23.0225,72.5714
Ahmedabad,2025-06-25 06:04:52,178,290.85,71.13,2.44,160.05,120.39,97.61,23.0225,72.5714
Ahmedabad,2025-06-28 13:04:52,234,55.74,374.48,1.13,32.22,124.73,97.87,23.0225,72.5714
Ahmedabad,2025-06-28 08:04:52,176,26.87,321.48,2.38,19.96,5.88,78.81,23.0225,72.5714
Ahmedabad,2025-06-25 08:04:52,59,81.09,60.36,1.91,35.0,2.77,132.86,23.0225,72.5714
Ahmedabad,2025-06-27 13:04:52,117,92.21,167.3,1.63,125.17,31.73,52.83,23.0225,72.5714
Ahmedabad,2025-06-25 13:04:52,171,56.93,317.67,2.33,22.93,98.54,107.97,23.0225,72.5714
Ahmedabad,2025-06-25 20:04:52,143,107.54,189.67,2.32,26.45,5.56,56.56,23.0225,72.5714
Ahmedabad,2025-06-23 22:04:52,214,297.03,161.73,0.46,60.37,59.62,87.64,23.0225,72.5714
Ahmedabad,2025-06-29 04:04:52,164,94.16,253.07,0.28,44.22,65.82,136.3,23.0225,72.5714
Ahmedabad,2025-06-23 10:04:52,171,184.5,149.36,1.45,149.72,15.71,175.08,23.0225,72.5714
Ahmedabad,2025-06-24 14:04:52,248,209.2,259.25,0.34,49.12,109.16,106.79,23.0225,72.5714
Ahmedabad,2025-06-29 19:04:52,274,185.44,398.61,1.82,190.94,67.09,136.41,23.0225,72.5714
Ahmedabad,2025-06-23 07:04:52,107,167.48,52.31,0.27,100.29,51.35,122.75,23.0225,72.5714
Ahmedabad,2025-06-29 03:04:52,85,33.04,103.16,1.24,88.74,48.49,113.75,23.0225,72.5714
Ahmedabad,2025-06-26 23:04:52,92,132.01,30.43,1.9,167.98,12.74,99.45,23.0225,72.5714
Ahmedabad,2025-06-28 05:04:52,216,91.75,337.94,1.08,56.2,144.64,110.42,23.0225,72.5714
Ahmedabad,2025-06-26 04:04:52,235,272.43,173.77,1.4,135.78,117.85,166.14,23.0225,72.5714
Ahmedabad,2025-06-24 10:04:52,93,89.78,90.98,1.78,48.91,100.74,50.44,23.0225,72.5714
Ahmedabad,2025-06-23 19:04:52,26,16.46,59.31,0.87,136.66,65.37,138.09,23.0225,72.5714
Ahmedabad,2025-06-24 10:04:52,182,234.63,123.3,2.3,17.9,32.24,42.16,23.0225,72.5714
Ahmedabad,2025-06-25 18:04:52,294,211.46,392.26,1.88,140.38,147.6,107.92,23.0225,72.5714
Ahmedabad,2025-06-25 21:04:52,140,58.95,203.1,0.2,138.47,106.21,112.92,23.0225,72.5714
Ahmedabad,2025-06-24 00:04:52,292,222.79,362.52,1.29,144.85,40.59,118.35,23.0225,72.5714
Ahmedabad,2025-06-28 20:04:52,148,88.47,216.91,2.45,186.27,19.71,7.15,23.0225,72.5714
Ahmedabad,2025-06-26 20:04:52,210,161.44,227.79,2.19,163.65,7.31,124.65,23.0225,72.5714
Ahmedabad,2025-06-23 04:04:52,71,20.54,95.5,1.17,17.48,12.01,18.69,23.0225,72.5714
Ahmedabad,2025-06-28 21:04:52,104,126.56,54.53,1.12,67.48,37.97,92.37,23.0225,72.5714
Ahmedabad,2025-06-29 14:04:52,199,271.81,92.52,2.25,118.53,51.2,147.31,23.0225,72.5714
Ahmedabad,2025-06-28 19:04:52,235,224.12,227.57,1.77,76.48,38.35,90.65,23.0225,72.5714
Ahmedabad,2025-06-28 02:04:52,212,93.03,351.94,1.05,90.58,12.91,99.72,23.0225,72.5714
Ahmedabad,2025-06-25 07:04:52,203,266.72,115.4,2.22,146.05,49.99,30.11,23.0225,72.5714
Ahmedabad,2025-06-28 21:04:52,234,178.62,279.04,1.65,160.18,112.16,57.51,23.0225,72.5714
Ahmedabad,2025-06-28 09:04:52,186,41.74,297.57,2.43,52.57,80.98,148.36,23.0225,72.5714
Ahmedabad,2025-06-24 19:04:52,28,56.21,21.87,0.57,93.38,126.3,132.8,23.0225,72.5714
Ahmedabad,2025-06-26 05:04:52,297,227.25,396.33,1.86,37.02,40.44,62.33,23.0225,72.5714
Ahmedabad,2025-06-24 20:04:52,240,230.38,245.1,1.52,73.52,62.98,95.07,23.0225,72.5714
Ahmedabad,2025-06-30 00:04:52,118,83.32,115.32,2.37,93.4,30.78,112.72,23.0225,72.5714
Ahmedabad,2025-06-24 11:04:52,134,104.08,198.77,1.79,26.34,54.54,90.41,23.0225,72.5714
Ahmedabad,2025-06-25 00:04:52,111,78.46,142.98,2.2,182.35,70.96,69.35,23.0225,72.5714
Ahmedabad,2025-06-24 12:04:52,197,239.19,117.3,0.72,175.21,51.25,72.11,23.0225,72.5714
Ahmedabad,2025-06-28 22:04:52,106,26.51,158.15,0.69,129.69,100.82,114.09,23.0225,72.5714
Ahmedabad,2025-06-25 19:04:52,197,84.6,315.74,0.64,61.35,146.76,69.06,23.0225,72.5714
Ahmedabad,2025-06-28 22:04:52,202,55.6,382.31,1.44,53.56,119.56,14.15,23.0225,72.5714
Ahmedabad,2025-06-26 21:04:52,84,148.72,39.87,0.68,72.7,85.85,37.74,23.0225,72.5714
Ahmedabad,2025-06-24 15:04:52,175,75.41,290.21,2.1,75.55,128.57,93.15,23.0225,72.5714
Ahmedabad,2025-06-26 03:04:52,140,127.07,163.11,1.95,199.63,4.9,70.34,23.0225,72.5714
Ahmedabad,2025-06-25 03:04:52,224,137.08,282.82,0.8,61.37,48.34,161.04,23.0225,72.5714
Ahmedabad,2025-06-29 06:04:52,286,262.85,327.95,1.39,110.27,69.49,5.95,23.0225,72.5714
Ahmedabad,2025-06-30 01:04:52,241,147.01,354.7,1.27,7.44,127.0,24.71,23.0225,72.5714
Ahmedabad,2025-06-27 18:04:52,121,60.12,149.55,2.36,71.97,112.24,138.96,23.0225,72.5714
Ahmedabad,2025-06-29 12:04:52,175,38.83,297.39,0.79,145.34,23.21,37.11,23.0225,72.5714
Ahmedabad,2025-06-25 13:04:52,354,294.56,392.59,0.77,193.92,66.02,46.37,23.0225,72.5714
Ahmedabad,2025-06-29 23:04:52,223,30.46,399.82,0.73,126.69,94.81,124.32,23.0225,72.5714
Ahmedabad,2025-06-25 11:04:52,49,47.6,68.48,0.98,185.36,56.97,141.97,23.0225,72.5714
Ahmedabad,2025-06-24 11:04:52,80,153.92,24.09,2.06,99.71,66.0,98.1,23.0225,72.5714
Ahmedabad,2025-06-28 09:04:52,72,62.62,47.24,1.92,190.59,113.26,140.8,23.0225,72.5714
Ahmedabad,2025-06-29 10:04:52,155,108.89,201.04,1.2,70.58,81.0,16.94,23.0225,72.5714
Ahmedabad,2025-06-24 00:04:52,251,234.48,305.01,0.59,165.32,32.03,59.81,23.0225,72.5714
Ahmedabad,2025-06-24 09:04:52,211,173.58,262.65,1.5,105.34,27.76,164.6,23.0225,72.5714
Ahmedabad,2025-06-25 18:04:52,284,201.45,381.25,2.0,50.93,121.19,45.34,23.0225,72.5714
Ahmedabad,2025-06-29 04:04:52,238,130.19,316.57,1.06,149.42,92.91,150.43,23.0225,72.5714
Ahmedabad,2025-06-25 14:04:52,86,82.43,112.0,2.07,138.86,75.08,54.0,23.0225,72.5714
Ahmedabad,2025-06-28 13:04:52,266,121.43,371.97,1.67,68.52,77.22,97.79,23.0225,72.5714
Ahmedabad,2025-06-26 09:04:52,197,164.77,253.66,0.26,124.26,75.53,98.03,23.0225,72.5714
Ahmedabad,2025-06-29 09:04:52,154,68.14,217.71,0.24,161.5,96.33,74.15,23.0225,72.5714
Ahmedabad,2025-06-28 13:04:52,264,258.54,231.75,0.24,27.31,13.66,31.89,23.0225,72.5714
Ahmedabad,2025-06-29 20:04:52,209,80.79,313.02,2.17,108.4,36.04,73.43,23.0225,72.5714
Ahmedabad,2025-06-25 09:04:52,259,282.79,222.32,0.62,81.01,134.99,142.07,23.0225,72.5714
Ahmedabad,2025-06-24 20:04:52,19,43.13,30.01,2.15,175.97,29.34,152.51,23.0225,72.5714
Ahmedabad,2025-06-25 06:04:52,189,248.89,130.54,2.1,184.27,118.29,11.8,23.0225,72.5714
Ahmedabad,2025-06-28 20:04:52,314,299.95,333.26,1.05,72.64,83.53,79.79,23.0225,72.5714
Ahmedabad,2025-06-28 09:04:52,272,278.44,261.39,0.43,108.25,61.51,88.79,23.0225,72.5714
Ahmedabad,2025-06-25 04:04:52,283,257.23,297.18,1.93,104.24,25.53,118.45,23.0225,72.5714
Ahmedabad,2025-06-24 11:04:52,188,10.01,387.17,2.43,105.2,28.93,105.07,23.0225,72.5714
Ahmedabad,2025-06-26 16:04:52,112,121.11,101.56,1.79,174.4,109.74,50.46,23.0225,72.5714
Ahmedabad,2025-06-23 09:04:52,103,92.36,103.22,1.2,161.68,14.11,23.65,23.0225,72.5714
Ahmedabad,2025-06-23 21:04:52,56,18.12,99.9,1.19,194.29,138.5,174.49,23.0225,72.5714
Ahmedabad,2025-06-23 23:04:52,166,145.28,210.85,0.5,115.7,126.21,26.07,23.0225,72.5714
Ahmedabad,2025-06-26 01:04:52,229,221.14,226.99,2.35,104.17,34.5,43.68,23.0225,72.5714
Ahmedabad,2025-06-24 16:04:52,261,277.34,232.21,2.32,37.38,121.03,23.87,23.0225,72.5714
Ahmedabad,2025-06-28 21:04:52,172,259.86,106.38,1.71,81.2,133.11,90.01,23.0225,72.5714
Ahmedabad,2025-06-28 02:04:52,120,90.49,137.48,0.58,38.17,5.6,25.4,23.0225,72.5714
Ahmedabad,2025-06-26 13:04:52,233,225.31,269.11,1.63,177.75,91.82,30.96,23.0225,72.5714
Ahmedabad,2025-06-26 05:04:52,224,127.99,308.38,0.23,144.38,97.63,54.8,23.0225,72.5714
Ahmedabad,2025-06-23 17:04:52,341,280.02,385.32,1.48,154.32,58.97,10.3,23.0225,72.5714
Ahmedabad,2025-06-29 12:04:52,131,216.0,35.17,0.54,46.26,24.14,13.99,23.0225,72.5714
Ahmedabad,2025-06-24 10:04:52,258,236.7,255.28,1.92,146.8,139.43,16.59,23.0225,72.5714
Ahmedabad,2025-06-28 18:04:52,163,70.12,253.16,0.56,162.78,66.82,120.14,23.0225,72.5714
Ahmedabad,2025-06-27 06:04:52,191,107.3,302.36,2.24,123.11,129.38,178.21,23.0225,72.5714
Ahmedabad,2025-06-26 13:04:52,112,50.94,204.97,0.1,113.78,31.66,137.17,23.0225,72.5714
Ahmedabad,2025-06-25 14:04:52,84,128.05,74.46,1.27,17.06,50.05,27.32,23.0225,72.5714
Ahmedabad,2025-06-29 21:04:52,143,170.99,113.34,1.97,38.87,18.85,113.74,23.0225,72.5714
Ahmedabad,2025-06-24 20:04:52,283,282.16,271.28,0.77,194.31,124.69,150.42,23.0225,72.5714
Ahmedabad,2025-06-26 21:04:52,205,241.04,188.59,0.28,108.65,126.57,55.24,23.0225,72.5714
Ahmedabad,2025-06-28 07:04:52,106,27.68,190.91,2.24,10.3,17.2,178.38,23.0225,72.5714
Ahmedabad,2025-06-27 18:04:52,97,18.11,138.44,1.68,17.33,81.37,88.28,23.0225,72.5714
Ahmedabad,2025-06-26 14:04:52,209,224.91,188.03,0.62,100.56,41.6,179.35,23.0225,72.5714
Ahmedabad,2025-06-24 19:04:52,118,80.65,122.75,1.57,179.91,20.86,147.08,23.0225,72.5714
Ahmedabad,2025-06-29 06:04:52,175,257.8,70.52,0.11,163.05,18.87,92.44,23.0225,72.5714
Ahmedabad,2025-06-28 03:04:52,279,223.78,328.98,1.49,40.69,142.12,42.93,23.0225,72.5714
Ahmedabad,2025-06-29 17:04:52,268,159.89,372.43,1.49,177.75,18.75,116.68,23.0225,72.5714
Ahmedabad,2025-06-23 05:04:52,193,120.37,260.45,1.84,39.61,55.4,78.58,23.0225,72.5714
Ahmedabad,2025-06-25 00:04:52,238,271.69,181.1,0.63,143.19,108.58,45.36,23.0225,72.5714
Ahmedabad,2025-06-27 09:04:52,158,285.02,50.82,2.34,41.42,35.48,19.97,23.0225,72.5714
Ahmedabad,2025-06-29 03:04:52,198,225.04,171.36,1.92,50.65,113.32,73.81,23.0225,72.5714
Ahmedabad,2025-06-27 23:04:52,200,288.45,123.55,0.38,190.95,102.72,125.92,23.0225,72.5714
Ahmedabad,2025-06-26 07:04:52,96,24.39,172.42,0.26,194.19,45.18,153.14,23.0225,72.5714
Ahmedabad,2025-06-29 15:04:52,157,82.38,246.14,2.12,124.12,85.38,68.63,23.0225,72.5714
Ahmedabad,2025-06-29 20:04:52,202,152.86,277.25,0.45,27.88,105.34,99.5,23.0225,72.5714
Ahmedabad,2025-06-29 19:04:52,229,100.3,333.57,0.32,25.05,101.83,60.54,23.0225,72.5714
Ahmedabad,2025-06-28 06:04:52,161,135.53,165.48,0.17,106.79,142.57,58.93,23.0225,72.5714
Ahmedabad,2025-06-27 05:04:52,156,295.63,38.64,2.06,198.48,40.9,34.71,23.0225,72.5714
Ahmedabad,2025-06-27 06:04:52,179,227.18,170.17,1.9,46.17,93.59,46.82,23.0225,72.5714
Ahmedabad,2025-06-24 14:04:52,118,10.87,216.68,0.45,119.9,130.22,53.09,23.0225,72.5714
Ahmedabad,2025-06-27 07:04:52,357,294.53,381.48,1.08,16.23,69.05,138.64,23.0225,72.5714
Ahmedabad,2025-06-23 14:04:52,134,164.03,123.57,0.39,64.22,104.88,117.49,23.0225,72.5714
Ahmedabad,2025-06-25 21:04:52,95,58.85,157.94,0.34,98.22,119.25,66.87,23.0225,72.5714
Ahmedabad,2025-06-29 23:04:52,102,82.86,124.54,1.88,129.23,38.23,76.63,23.0225,72.5714
Ahmedabad,2025-06-26 15:04:52,166,154.35,173.39,0.49,49.3,97.71,18.42,23.0225,72.5714
Ahmedabad,2025-06-25 23:04:52,322,276.57,349.19,1.9,29.63,9.89,27.16,23.0225,72.5714
Ahmedabad,2025-06-27 08:04:52,109,188.46,37.57,2.36,159.89,113.28,103.42,23.0225,72.5714
Ahmedabad,2025-06-27 22:04:52,254,283.53,264.46,1.25,148.98,53.42,160.55,23.0225,72.5714
Ahmedabad,2025-06-23 12:04:52,126,57.08,183.42,0.19,124.49,94.27,174.97,23.0225,72.5714
Ahmedabad,2025-06-24 14:04:52,327,275.31,354.7,0.97,12.79,46.84,139.66,23.0225,72.5714
Ahmedabad,2025-06-29 23:04:52,143,111.35,138.95,0.96,146.62,41.48,144.21,23.0225,72.5714
Ahmedabad,2025-06-27 19:04:52,245,212.71,239.62,1.04,162.29,3.97,65.95,23.0225,72.5714
Ahmedabad,2025-06-30 00:04:52,102,150.75,68.67,1.77,104.79,94.92,159.38,23.0225,72.5714
Ahmedabad,2025-06-27 08:04:52,162,122.97,189.55,1.99,157.47,83.22,164.4,23.0225,72.5714
Ahmedabad,2025-06-25 04:04:52,201,139.19,237.35,1.84,68.42,132.72,117.56,23.0225,72.5714
Ahmedabad,2025-06-29 06:04:52,171,192.62,115.74,1.08,62.17,79.15,31.77,23.0225,72.5714
Ahmedabad,2025-06-28 18:04:52,153,243.76,91.15,1.53,167.61,7.79,34.08,23.0225,72.5714
Ahmedabad,2025-06-26 07:04:52,139,204.04,77.77,1.38,78.57,87.3,173.2,23.0225,72.5714
Ahmedabad,2025-06-29 05:04:52,80,54.19,123.25,1.79,25.68,99.19,131.14,23.0225,72.5714
Ahmedabad,2025-06-28 02:04:52,80,44.3,101.29,0.56,99.37,136.58,165.35,23.0225,72.5714
Ahmedabad,2025-06-25 20:04:52,167,22.06,345.86,1.09,131.58,21.07,13.89,23.0225,72.5714
Ahmedabad,2025-06-28 10:04:52,178,143.29,185.75,0.87,149.49,120.36,140.13,23.0225,72.5714
Ahmedabad,2025-06-27 16:04:52,96,48.48,128.95,2.01,145.8,7.29,124.33,23.0225,72.5714
Ahmedabad,2025-06-23 12:04:52,272,202.1,319.89,1.49,124.82,34.1,101.21,23.0225,72.5714
Ahmedabad,2025-06-23 18:04:52,138,64.45,185.12,1.11,160.36,28.79,165.16,23.0225,72.5714
Ahmedabad,2025-06-25 14:04:52,313,286.93,359.83,1.86,123.73,141.79,39.24,23.0225,72.5714
Ahmedabad,2025-06-25 18:04:52,175,141.2,197.36,2.12,38.91,109.9,59.24,23.0225,72.5714
Ahmedabad,2025-06-29 14:04:52,201,41.97,338.0,1.33,140.55,116.56,138.0,23.0225,72.5714
Ahmedabad,2025-06-28 16:04:52,243,239.45,221.72,2.2,130.99,127.84,96.29,23.0225,72.5714
Ahmedabad,2025-06-25 21:04:52,150,287.92,23.6,0.5,120.48,116.66,167.21,23.0225,72.5714
Ahmedabad,2025-06-29 11:04:52,241,222.88,235.35,2.43,150.93,28.12,10.5,23.0225,72.5714
Ahmedabad,2025-06-24 01:04:52,140,156.1,133.18,1.88,144.58,31.37,87.31,23.0225,72.5714
Ahmedabad,2025-06-24 09:04:52,290,242.28,359.45,1.65,39.15,88.95,109.4,23.0225,72.5714
Ahmedabad,2025-06-29 01:04:52,101,153.19,43.35,0.29,110.02,141.53,168.91,23.0225,72.5714
Ahmedabad,2025-06-23 09:04:52,156,22.88,326.9,1.75,196.24,34.24,52.33,23.0225,72.5714
Ahmedabad,2025-06-26 15:04:52,130,13.09,279.01,0.82,81.47,94.37,163.93,23.0225,72.5714
Ahmedabad,2025-06-23 07:04:52,290,169.03,382.83,0.55,33.42,59.17,17.35,23.0225,72.5714
Ahmedabad,2025-06-23 15:04:52,248,277.75,220.98,0.89,41.2,106.16,62.4,23.0225,72.5714
Ahmedabad,2025-06-26 07:04:52,243,206.48,274.37,2.46,57.05,89.03,104.48,23.0225,72.5714
Ahmedabad,2025-06-28 13:04:52,151,49.98,225.06,1.26,62.86,135.56,24.16,23.0225,72.5714
Ahmedabad,2025-06-27 17:04:52,80,22.12,104.04,0.97,120.56,107.07,112.03,23.0225,72.5714
Ahmedabad,2025-06-26 16:04:52,149,124.2,144.57,1.21,90.47,10.7,25.11,23.0225,72.5714
Ahmedabad,2025-06-29 14:04:52,256,271.81,278.23,0.2,102.56,60.05,166.87,23.0225,72.5714
Ahmedabad,2025-06-25 16:04:52,180,175.15,177.41,1.79,134.25,116.22,69.53,23.0225,72.5714
Ahmedabad,2025-06-28 17:04:52,298,241.45,357.85,1.74,112.36,137.4,86.58,23.0225,72.5714
Ahmedabad,2025-06-25 14:04:52,136,61.28,215.24,0.42,191.52,78.17,153.33,23.0225,72.5714
Ahmedabad,2025-06-30 01:04:52,44,14.43,100.44,1.56,121.49,59.57,89.76,23.0225,72.5714
Ahmedabad,2025-06-27 05:04:52,148,191.22,143.81,2.13,51.51,106.23,23.36,23.0225,72.5714
Ahmedabad,2025-06-28 19:04:52,235,154.67,287.89,1.83,78.51,125.57,154.89,23.0225,72.5714
Ahmedabad,2025-06-26 09:04:52,149,170.68,105.15,0.34,192.21,50.08,14.45,23.0225,72.5714
Ahmedabad,2025-06-27 09:04:52,187,197.64,177.6,1.37,173.04,112.06,52.07,23.0225,72.5714
Ahmedabad,2025-06-28 10:04:52,101,71.42,96.11,0.66,51.44,50.78,96.48,23.0225,72.5714
Ahmedabad,2025-06-29 03:04:52,92,42.69,127.65,1.84,184.31,126.02,84.26,23.0225,72.5714
Ahmedabad,2025-06-29 16:04:52,215,133.65,275.31,2.33,167.34,42.44,67.85,23.0225,72.5714
Ahmedabad,2025-06-29 06:04:52,218,210.77,237.35,0.19,170.28,38.14,131.84,23.0225,72.5714
Ahmedabad,2025-06-23 19:04:52,223,255.5,201.77,1.21,11.57,113.03,94.79,23.0225,72.5714
Ahmedabad,2025-06-28 01:04:52,224,35.93,389.23,2.48,85.25,148.9,174.34,23.0225,72.5714
Ahmedabad,2025-06-23 04:04:52,125,101.56,125.47,1.72,120.65,7.64,36.83,23.0225,72.5714
Ahmedabad,2025-06-24 23:04:52,97,79.9,136.38,2.36,157.09,20.98,76.88,23.0225,72.5714
Ahmedabad,2025-06-27 13:04:52,268,172.09,362.15,2.31,97.62,70.49,114.07,23.0225,72.5714
Ahmedabad,2025-06-26 02:04:52,172,146.88,188.07,0.22,43.7,47.85,29.23,23.0225,72.5714
