id,timestamp,sender,message
3890,2025-03-31 01:29:27,AXISBANK,You paid ₹200.58 to Uber/Ola. UPI Ref: 965337810
3891,2025-02-08 04:41:35,HDFCBK,You paid ₹3899.4 to Uber/Ola. UPI Ref: 662222192
3892,2025-02-27 06:32:03,GPay,Rs. 1785.77 debited for Electricity/Water Bill.
3893,2025-01-07 06:58:05,GPay,Rs. 913.32 debited for Rent via NEFT to Darren. A/c bal: Rs. 19294.42
3894,2025-03-14 10:23:58,SBIINB,Rs. 4131.57 debited for Electricity/Water Bill.
3895,2025-05-15 03:35:48,ICICIBANK,INR 10600.21 spent at Amazon. Avl bal: 29218.84
3896,2025-03-04 19:25:24,GPay,INR 8766.27 spent at Amazon. Avl bal: 37565.34
3897,2025-01-29 17:20:07,ICICIBANK,Rs. 14641.39 debited for Rent via NEFT to Christopher. A/c bal: Rs. 26116.74
3898,2025-02-06 03:34:09,BOBBNK,Rs. 10215.47 debited towards Netflix/Amazon Prime. Thank you for using BOBBNK
3899,2025-03-08 03:29:52,BOBBNK,INR 6819.17 spent at Amazon. Avl bal: 31640.91
3900,2025-05-03 18:01:30,HDFCBK,INR 7505.66 spent at Amazon. Avl bal: 24505.55
3901,2025-03-27 19:46:14,SBIINB,Rs. 13702.16 debited for Rent via NEFT to Michael. A/c bal: Rs. 11828.23
3902,2025-05-15 11:44:17,SBIINB,Rs. 2431.3 debited for Rent via NEFT to Francisco. A/c bal: Rs. 40851.14
3903,2025-04-09 00:47:41,HDFCBK,You paid ₹8162.66 to Uber/Ola. UPI Ref: 255859171
3904,2025-04-03 15:19:17,AXISBANK,INR 9126.44 spent at Swiggy/Zomato. Avl bal: 24035.74
3905,2025-02-09 09:52:29,BOBBNK,Rs. 11044.17 debited for Rent via NEFT to Teresa. A/c bal: Rs. 34467.08
3906,2025-01-26 02:17:11,AXISBANK,INR 3144.0 spent at Swiggy/Zomato. Avl bal: 38341.16
3907,2025-04-21 07:34:53,HDFCBK,You paid ₹4019.08 to Uber/Ola. UPI Ref: 857101781
3908,2025-04-08 01:02:58,BOBBNK,INR 8946.84 spent at Swiggy/Zomato. Avl bal: 21168.29
3909,2025-03-05 16:59:59,ICICIBANK,Rs. 5509.12 debited for Rent via NEFT to Erin. A/c bal: Rs. 39032.15
3910,2025-02-28 01:01:33,GPay,Rs. 12208.18 debited for Electricity/Water Bill.
3911,2025-06-02 14:12:32,HDFCBK,INR 14246.72 spent at Swiggy/Zomato. Avl bal: 21893.84
3912,2025-06-05 07:43:38,AXISBANK,Rs. 13688.6 debited for Rent via NEFT to Curtis. A/c bal: Rs. 31578.59
3913,2025-04-01 18:35:35,ICICIBANK,INR 14572.14 spent at Swiggy/Zomato. Avl bal: 32103.96
3914,2025-06-23 05:29:03,ICICIBANK,INR 7544.02 spent at Swiggy/Zomato. Avl bal: 26302.78
3915,2025-01-06 00:47:29,GPay,You paid ₹3139.83 to Uber/Ola. UPI Ref: 441307047
3916,2024-12-28 13:01:44,AXISBANK,Rs. 6201.61 debited for Electricity/Water Bill.
3917,2025-04-26 23:52:58,AXISBANK,Rs. 4928.61 debited towards Netflix/Amazon Prime. Thank you for using AXISBANK
3918,2025-05-10 20:58:03,SBIINB,You paid ₹846.61 to Uber/Ola. UPI Ref: 414842317
3919,2025-05-14 17:52:55,BOBBNK,INR 11062.61 spent at Amazon. Avl bal: 39192.76
3920,2025-04-09 20:49:25,ICICIBANK,Rs. 11584.33 debited for Electricity/Water Bill.
3921,2025-03-13 18:06:10,HDFCBK,Rs. 8743.16 debited for Rent via NEFT to Patrick. A/c bal: Rs. 25721.43
3922,2025-04-21 02:27:53,AXISBANK,INR 9909.92 spent at Amazon. Avl bal: 12388.86
3923,2025-03-26 14:43:27,GPay,Rs. 955.54 debited towards Netflix/Amazon Prime. Thank you for using GPay
3924,2025-06-15 13:56:56,HDFCBK,Rs. 1386.5 debited towards Netflix/Amazon Prime. Thank you for using HDFCBK
3925,2025-05-11 16:43:30,SBIINB,Rs. 2657.31 debited for Electricity/Water Bill.
3926,2025-03-25 22:26:44,ICICIBANK,INR 7302.01 spent at Amazon. Avl bal: 34897.32
3927,2025-05-17 22:48:05,SBIINB,You paid ₹8028.77 to Uber/Ola. UPI Ref: 5559172
3928,2025-03-09 14:26:05,HDFCBK,INR 7212.06 spent at Swiggy/Zomato. Avl bal: 20754.08
3929,2025-03-11 18:58:44,SBIINB,You paid ₹7485.6 to Uber/Ola. UPI Ref: 623559440
3930,2025-06-12 10:43:47,AXISBANK,Rs. 7918.53 debited for Rent via NEFT to Gregory. A/c bal: Rs. 39994.17
3931,2025-03-27 16:57:07,HDFCBK,INR 7357.92 spent at Amazon. Avl bal: 4743.2
3932,2025-04-08 20:27:08,BOBBNK,Rs. 590.36 debited for Rent via NEFT to Pamela. A/c bal: Rs. 22543.89
3933,2025-02-19 08:52:23,ICICIBANK,Rs. 115.71 debited towards Netflix/Amazon Prime. Thank you for using ICICIBANK
3934,2025-05-02 03:15:57,ICICIBANK,Rs. 14178.26 debited towards Netflix/Amazon Prime. Thank you for using ICICIBANK
3935,2025-04-23 21:57:50,ICICIBANK,INR 2130.99 spent at Swiggy/Zomato. Avl bal: 22758.76
3936,2025-02-14 17:28:20,AXISBANK,INR 6790.82 spent at Amazon. Avl bal: 23683.47
3937,2025-04-17 14:43:33,AXISBANK,INR 12299.92 spent at Amazon. Avl bal: 9459.01
3938,2025-02-24 20:38:43,HDFCBK,You paid ₹12002.85 to Uber/Ola. UPI Ref: 376257803
3939,2025-01-26 21:55:01,AXISBANK,INR 3832.25 spent at Swiggy/Zomato. Avl bal: 22030.88
3940,2025-03-21 23:04:00,AXISBANK,Rs. 2025.11 debited towards Netflix/Amazon Prime. Thank you for using AXISBANK
3941,2025-03-14 15:11:25,SBIINB,INR 7470.55 spent at Amazon. Avl bal: 39935.44
3942,2025-02-03 16:50:51,BOBBNK,Rs. 11738.83 debited towards Netflix/Amazon Prime. Thank you for using BOBBNK
3943,2025-03-06 23:14:16,ICICIBANK,Rs. 6815.52 debited for Electricity/Water Bill.
3944,2025-03-16 16:48:00,SBIINB,Rs. 11211.59 debited for Rent via NEFT to Brandon. A/c bal: Rs. 24910.93
3945,2025-03-13 20:41:57,AXISBANK,INR 14244.9 spent at Swiggy/Zomato. Avl bal: 17555.5
3946,2025-01-31 21:47:43,AXISBANK,Rs. 8169.87 debited for Electricity/Water Bill.
3947,2025-06-21 16:33:53,GPay,INR 13131.99 spent at Amazon. Avl bal: 11704.9
3948,2025-03-10 04:49:34,AXISBANK,INR 7606.28 spent at Amazon. Avl bal: 24532.01
3949,2025-04-07 21:30:38,BOBBNK,You paid ₹13322.53 to Uber/Ola. UPI Ref: 685908781
3950,2025-03-31 16:43:45,HDFCBK,Rs. 1099.48 debited for Electricity/Water Bill.
3951,2025-03-20 23:28:05,BOBBNK,INR 9628.13 spent at Swiggy/Zomato. Avl bal: 36167.13
3952,2025-05-29 10:40:25,HDFCBK,Rs. 12537.34 debited for Electricity/Water Bill.
3953,2025-04-12 21:24:46,SBIINB,You paid ₹9766.12 to Uber/Ola. UPI Ref: 970227578
3954,2025-05-11 10:06:34,SBIINB,Rs. 5345.53 debited for Rent via NEFT to Angela. A/c bal: Rs. 37319.14
3955,2025-03-27 13:23:05,GPay,You paid ₹9858.74 to Uber/Ola. UPI Ref: 982185754
3956,2025-01-06 17:10:57,SBIINB,Rs. 2450.57 debited for Rent via NEFT to Diana. A/c bal: Rs. 16109.6
3957,2025-06-24 17:56:54,HDFCBK,Rs. 9330.81 debited for Rent via NEFT to Christopher. A/c bal: Rs. 27120.3
3958,2025-04-08 04:53:02,BOBBNK,You paid ₹206.36 to Uber/Ola. UPI Ref: 602095595
3959,2025-03-01 23:34:31,GPay,INR 5167.84 spent at Swiggy/Zomato. Avl bal: 25591.21
3960,2025-01-13 00:27:37,HDFCBK,INR 4004.03 spent at Amazon. Avl bal: 25050.72
3961,2025-02-15 03:54:50,BOBBNK,INR 1588.85 spent at Amazon. Avl bal: 6144.75
3962,2025-04-06 12:28:03,BOBBNK,Rs. 1448.11 debited towards Netflix/Amazon Prime. Thank you for using BOBBNK
3963,2025-04-17 02:20:36,SBIINB,INR 8092.3 spent at Amazon. Avl bal: 38724.56
3964,2024-12-29 11:32:51,SBIINB,Rs. 12393.36 debited towards Netflix/Amazon Prime. Thank you for using SBIINB
3965,2025-02-26 05:15:06,ICICIBANK,INR 4765.6 spent at Swiggy/Zomato. Avl bal: 10316.98
3966,2025-04-18 20:27:02,SBIINB,Rs. 619.93 debited for Electricity/Water Bill.
3967,2025-02-12 23:47:17,GPay,Rs. 11273.82 debited for Electricity/Water Bill.
3968,2024-12-28 23:03:20,AXISBANK,You paid ₹554.03 to Uber/Ola. UPI Ref: 370523469
3969,2025-04-05 03:36:50,BOBBNK,Rs. 14051.6 debited towards Netflix/Amazon Prime. Thank you for using BOBBNK
3970,2025-01-25 07:58:58,ICICIBANK,INR 6129.78 spent at Amazon. Avl bal: 7840.44
3971,2025-02-08 03:51:27,AXISBANK,Rs. 6401.91 debited for Rent via NEFT to Johnny. A/c bal: Rs. 48521.25
3972,2024-12-27 22:16:26,SBIINB,INR 3486.12 spent at Swiggy/Zomato. Avl bal: 32662.98
3973,2025-01-20 09:32:06,HDFCBK,Rs. 469.62 debited towards Netflix/Amazon Prime. Thank you for using HDFCBK
3974,2025-02-04 12:07:27,HDFCBK,Rs. 8665.24 debited for Electricity/Water Bill.
3975,2025-01-09 16:00:30,BOBBNK,INR 12053.51 spent at Swiggy/Zomato. Avl bal: 45793.92
3976,2025-02-25 09:44:15,ICICIBANK,You paid ₹12208.42 to Uber/Ola. UPI Ref: 482857063
3977,2025-04-23 23:49:53,BOBBNK,INR 6544.98 spent at Amazon. Avl bal: 14196.27
3978,2025-04-07 00:40:04,ICICIBANK,INR 2532.88 spent at Swiggy/Zomato. Avl bal: 7959.22
3979,2025-01-18 03:11:55,HDFCBK,INR 9485.43 spent at Swiggy/Zomato. Avl bal: 27567.49
3980,2025-04-19 20:46:03,SBIINB,Rs. 979.24 debited for Electricity/Water Bill.
3981,2025-02-24 14:59:36,SBIINB,INR 2454.39 spent at Amazon. Avl bal: 45530.55
3982,2025-05-17 12:58:38,SBIINB,Rs. 5030.38 debited towards Netflix/Amazon Prime. Thank you for using SBIINB
3983,2025-05-06 07:26:02,SBIINB,Rs. 12068.68 debited towards Netflix/Amazon Prime. Thank you for using SBIINB
3984,2025-03-28 11:27:17,HDFCBK,Rs. 211.91 debited towards Netflix/Amazon Prime. Thank you for using HDFCBK
3985,2025-03-08 18:21:48,BOBBNK,INR 10256.32 spent at Amazon. Avl bal: 43901.45
3986,2025-04-18 21:09:31,AXISBANK,You paid ₹5127.21 to Uber/Ola. UPI Ref: 926369891
3987,2025-06-13 15:02:06,GPay,INR 2304.14 spent at Swiggy/Zomato. Avl bal: 17410.73
3988,2025-05-07 21:39:14,ICICIBANK,INR 1938.04 spent at Amazon. Avl bal: 21193.62
3989,2025-06-14 04:46:47,GPay,Rs. 14299.59 debited for Electricity/Water Bill.
3990,2025-01-12 02:35:46,SBIINB,Rs. 4345.57 debited for Rent via NEFT to Teresa. A/c bal: Rs. 25690.13
3991,2025-01-23 06:57:27,BOBBNK,Rs. 8634.55 debited towards Netflix/Amazon Prime. Thank you for using BOBBNK
3992,2025-04-18 17:30:48,HDFCBK,Rs. 275.09 debited towards Netflix/Amazon Prime. Thank you for using HDFCBK
3993,2025-01-05 22:00:09,AXISBANK,INR 8451.72 spent at Amazon. Avl bal: 21930.16
3994,2025-03-07 13:08:35,GPay,You paid ₹13948.88 to Uber/Ola. UPI Ref: 43229608
3995,2025-04-24 02:51:03,SBIINB,Rs. 9512.79 debited towards Netflix/Amazon Prime. Thank you for using SBIINB
3996,2025-04-27 04:26:11,SBIINB,INR 13926.06 spent at Swiggy/Zomato. Avl bal: 14170.58
3997,2025-05-26 20:05:01,GPay,Rs. 7387.07 debited for Rent via NEFT to Kyle. A/c bal: Rs. 23016.41
3998,2025-04-29 20:24:48,HDFCBK,Rs. 11651.69 debited towards Netflix/Amazon Prime. Thank you for using HDFCBK
3999,2025-05-09 21:34:49,HDFCBK,INR 8124.09 spent at Swiggy/Zomato. Avl bal: 7515.11
4000,2025-03-05 14:35:51,ICICIBANK,INR 12992.49 spent at Swiggy/Zomato. Avl bal: 34187.63
4001,2025-02-19 18:36:40,BOBBNK,Rs. 6197.04 debited for Rent via NEFT to Bradley. A/c bal: Rs. 13386.05
4002,2025-02-28 14:28:23,ICICIBANK,You paid ₹1523.11 to Uber/Ola. UPI Ref: 818576197
4003,2025-03-14 05:03:40,GPay,INR 6924.21 spent at Amazon. Avl bal: 3385.72
4004,2025-06-07 08:00:21,BOBBNK,Rs. 9764.72 debited for Electricity/Water Bill.
4005,2025-02-01 14:40:37,AXISBANK,You paid ₹11979.57 to Uber/Ola. UPI Ref: 580605867
4006,2025-03-21 19:20:09,BOBBNK,Rs. 8749.51 debited for Electricity/Water Bill.
4007,2025-03-15 22:39:18,BOBBNK,Rs. 7142.53 debited for Rent via NEFT to Danielle. A/c bal: Rs. 46245.13
4008,2025-02-15 16:43:09,BOBBNK,Rs. 1403.97 debited for Electricity/Water Bill.
4009,2025-06-07 20:07:48,GPay,Rs. 8704.69 debited for Electricity/Water Bill.
4010,2025-04-15 22:21:45,AXISBANK,You paid ₹601.7 to Uber/Ola. UPI Ref: 186318208
4011,2025-02-14 06:23:50,ICICIBANK,Rs. 6869.76 debited towards Netflix/Amazon Prime. Thank you for using ICICIBANK
4012,2025-02-10 12:28:39,GPay,INR 7347.09 spent at Amazon. Avl bal: 23165.81
4013,2025-01-22 03:06:17,ICICIBANK,INR 10536.99 spent at Amazon. Avl bal: 29430.15
4014,2025-03-15 16:21:50,BOBBNK,Rs. 2443.85 debited towards Netflix/Amazon Prime. Thank you for using BOBBNK
4015,2025-05-06 18:54:17,HDFCBK,You paid ₹3620.69 to Uber/Ola. UPI Ref: 559856101
4016,2025-03-12 11:47:16,GPay,Rs. 4503.91 debited for Electricity/Water Bill.
4017,2025-04-30 09:50:45,HDFCBK,You paid ₹5545.18 to Uber/Ola. UPI Ref: 402523203
4018,2025-05-18 06:10:33,BOBBNK,INR 14818.69 spent at Amazon. Avl bal: 12300.78
4019,2025-02-27 15:27:02,BOBBNK,Rs. 12830.67 debited for Electricity/Water Bill.
4020,2025-01-04 01:14:30,ICICIBANK,INR 4143.45 spent at Amazon. Avl bal: 4096.47
4021,2025-06-09 04:03:06,AXISBANK,Rs. 2581.2 debited towards Netflix/Amazon Prime. Thank you for using AXISBANK
4022,2025-01-09 18:41:30,BOBBNK,Rs. 12943.37 debited for Rent via NEFT to Christina. A/c bal: Rs. 43761.51
4023,2025-04-06 04:11:03,BOBBNK,INR 12886.06 spent at Amazon. Avl bal: 28924.42
4024,2025-04-13 23:14:57,BOBBNK,Rs. 153.29 debited for Rent via NEFT to John. A/c bal: Rs. 18482.54
4025,2025-06-24 01:01:33,SBIINB,INR 12752.43 spent at Swiggy/Zomato. Avl bal: 29801.55
4026,2025-05-06 09:24:46,SBIINB,Rs. 13593.1 debited for Electricity/Water Bill.
4027,2025-01-13 08:51:14,BOBBNK,Rs. 12469.29 debited towards Netflix/Amazon Prime. Thank you for using BOBBNK
4028,2025-02-24 20:21:55,GPay,Rs. 9231.24 debited for Electricity/Water Bill.
4029,2025-05-05 00:57:20,AXISBANK,You paid ₹13404.5 to Uber/Ola. UPI Ref: 885862796
4030,2025-01-14 06:53:23,SBIINB,INR 7643.27 spent at Swiggy/Zomato. Avl bal: 17154.83
4031,2025-04-07 16:34:47,GPay,Rs. 3500.95 debited for Electricity/Water Bill.
4032,2025-05-12 03:03:59,SBIINB,Rs. 12151.55 debited for Rent via NEFT to Robert. A/c bal: Rs. 22427.72
4033,2025-02-14 06:44:53,AXISBANK,Rs. 13478.2 debited for Electricity/Water Bill.
4034,2025-02-28 08:58:22,AXISBANK,Rs. 14797.34 debited for Electricity/Water Bill.
4035,2025-02-03 03:33:15,HDFCBK,Rs. 1485.58 debited towards Netflix/Amazon Prime. Thank you for using HDFCBK
4036,2025-02-06 19:39:52,BOBBNK,INR 2691.88 spent at Swiggy/Zomato. Avl bal: 27774.35
4037,2025-03-26 14:11:33,SBIINB,Rs. 14988.55 debited towards Netflix/Amazon Prime. Thank you for using SBIINB
4038,2025-05-12 11:57:06,BOBBNK,Rs. 8798.36 debited towards Netflix/Amazon Prime. Thank you for using BOBBNK
4039,2025-06-17 02:48:33,BOBBNK,Rs. 13410.61 debited towards Netflix/Amazon Prime. Thank you for using BOBBNK
4040,2025-05-19 08:12:34,SBIINB,Rs. 4840.84 debited for Rent via NEFT to Joseph. A/c bal: Rs. 49186.21
4041,2025-03-27 13:05:32,HDFCBK,Rs. 11348.23 debited for Rent via NEFT to Jeremy. A/c bal: Rs. 16359.42
4042,2025-02-06 10:41:09,HDFCBK,INR 4229.28 spent at Amazon. Avl bal: 22199.92
4043,2025-05-24 20:18:19,BOBBNK,You paid ₹4972.24 to Uber/Ola. UPI Ref: 826814534
4044,2025-06-10 01:09:12,BOBBNK,INR 8599.61 spent at Amazon. Avl bal: 24648.37
4045,2024-12-29 14:45:12,BOBBNK,Rs. 12125.76 debited towards Netflix/Amazon Prime. Thank you for using BOBBNK
4046,2025-06-05 09:42:17,BOBBNK,INR 10391.6 spent at Amazon. Avl bal: 42262.56
4047,2025-04-29 10:19:02,HDFCBK,Rs. 1537.24 debited for Rent via NEFT to Luis. A/c bal: Rs. 33167.43
4048,2025-02-10 05:51:55,SBIINB,Rs. 4861.53 debited towards Netflix/Amazon Prime. Thank you for using SBIINB
4049,2025-01-25 22:37:16,SBIINB,Rs. 7549.24 debited for Rent via NEFT to Michael. A/c bal: Rs. 25656.0
4050,2025-01-18 05:11:12,AXISBANK,INR 743.81 spent at Amazon. Avl bal: 13274.16
4051,2025-06-13 00:17:22,HDFCBK,You paid ₹6087.68 to Uber/Ola. UPI Ref: 523205896
4052,2025-04-19 09:53:56,AXISBANK,INR 12924.08 spent at Amazon. Avl bal: 28315.37
4053,2025-01-12 23:55:33,HDFCBK,INR 6296.27 spent at Amazon. Avl bal: 36575.45
4054,2025-05-28 13:23:59,GPay,Rs. 6753.67 debited for Rent via NEFT to David. A/c bal: Rs. 15092.71
4055,2024-12-29 17:00:55,SBIINB,Rs. 9339.59 debited for Electricity/Water Bill.
4056,2025-04-07 17:17:34,HDFCBK,INR 11876.44 spent at Amazon. Avl bal: 11993.07
4057,2025-02-19 06:08:36,AXISBANK,You paid ₹11189.94 to Uber/Ola. UPI Ref: 430798279
4058,2025-01-10 23:49:40,SBIINB,Rs. 6923.93 debited for Rent via NEFT to Timothy. A/c bal: Rs. 25315.13
4059,2025-04-28 12:06:31,GPay,You paid ₹12009.11 to Uber/Ola. UPI Ref: 743322952
4060,2025-01-12 05:17:45,BOBBNK,INR 10879.9 spent at Swiggy/Zomato. Avl bal: 33107.12
4061,2025-01-17 14:45:57,ICICIBANK,Rs. 12195.24 debited towards Netflix/Amazon Prime. Thank you for using ICICIBANK
4062,2025-06-06 08:19:26,HDFCBK,INR 966.77 spent at Swiggy/Zomato. Avl bal: 10421.34
4063,2025-01-13 09:19:43,GPay,Rs. 5538.23 debited for Rent via NEFT to Cindy. A/c bal: Rs. 47948.1
4064,2025-05-02 09:34:05,BOBBNK,You paid ₹6654.16 to Uber/Ola. UPI Ref: 661399756
4065,2025-05-20 20:53:10,SBIINB,INR 14010.46 spent at Swiggy/Zomato. Avl bal: 10389.46
4066,2025-01-15 19:01:28,ICICIBANK,You paid ₹6039.33 to Uber/Ola. UPI Ref: 388959293
4067,2025-06-07 22:31:27,HDFCBK,Rs. 13432.97 debited towards Netflix/Amazon Prime. Thank you for using HDFCBK
4068,2025-02-10 03:19:30,HDFCBK,Rs. 1088.57 debited for Rent via NEFT to Haley. A/c bal: Rs. 18875.05
4069,2025-02-03 22:32:28,GPay,Rs. 7218.24 debited for Rent via NEFT to Craig. A/c bal: Rs. 45227.45
4070,2025-04-29 09:09:37,HDFCBK,Rs. 14939.75 debited for Rent via NEFT to Wendy. A/c bal: Rs. 18087.3
4071,2025-03-03 07:04:56,ICICIBANK,INR 1152.65 spent at Amazon. Avl bal: 12347.06
4072,2025-05-26 17:38:50,SBIINB,INR 5499.58 spent at Swiggy/Zomato. Avl bal: 37187.07
4073,2025-06-22 16:26:04,AXISBANK,INR 8580.74 spent at Swiggy/Zomato. Avl bal: 9046.64
4074,2025-03-08 01:03:41,HDFCBK,Rs. 11348.13 debited towards Netflix/Amazon Prime. Thank you for using HDFCBK
4075,2025-02-01 21:35:04,GPay,You paid ₹199.42 to Uber/Ola. UPI Ref: 929169340
4076,2025-02-24 15:20:08,BOBBNK,Rs. 3867.73 debited for Electricity/Water Bill.
4077,2025-05-17 16:04:15,ICICIBANK,Rs. 6805.79 debited for Rent via NEFT to Michael. A/c bal: Rs. 46944.32
4078,2025-03-08 17:54:24,HDFCBK,INR 601.41 spent at Amazon. Avl bal: 3412.42
4079,2025-05-12 15:24:54,AXISBANK,Rs. 12900.18 debited for Electricity/Water Bill.
4080,2025-03-16 15:37:48,ICICIBANK,Rs. 3178.01 debited towards Netflix/Amazon Prime. Thank you for using ICICIBANK
4081,2025-04-03 06:00:55,HDFCBK,You paid ₹111.42 to Uber/Ola. UPI Ref: 392327361
4082,2025-03-20 02:11:05,SBIINB,INR 10944.6 spent at Swiggy/Zomato. Avl bal: 13350.2
4083,2025-04-02 09:38:32,SBIINB,INR 6460.76 spent at Swiggy/Zomato. Avl bal: 30416.64
4084,2025-06-05 20:18:54,GPay,Rs. 7669.03 debited towards Netflix/Amazon Prime. Thank you for using GPay
4085,2025-04-29 01:32:36,BOBBNK,INR 14098.03 spent at Amazon. Avl bal: 32529.95
4086,2025-01-13 14:01:35,ICICIBANK,Rs. 11324.22 debited for Electricity/Water Bill.
4087,2025-02-03 06:59:55,AXISBANK,Rs. 11121.69 debited for Electricity/Water Bill.
4088,2024-12-29 17:22:58,ICICIBANK,INR 1479.82 spent at Amazon. Avl bal: 34676.07
4089,2025-02-24 01:09:27,GPay,INR 8069.37 spent at Swiggy/Zomato. Avl bal: 47064.89
4090,2025-02-18 16:12:33,HDFCBK,Rs. 9579.38 debited for Electricity/Water Bill.
4091,2025-02-12 16:10:40,GPay,INR 14573.37 spent at Swiggy/Zomato. Avl bal: 38217.64
4092,2025-02-17 05:07:52,GPay,INR 9468.99 spent at Amazon. Avl bal: 36956.6
4093,2025-01-23 21:38:04,HDFCBK,Rs. 3416.86 debited for Electricity/Water Bill.
4094,2025-02-16 20:16:20,BOBBNK,You paid ₹3544.56 to Uber/Ola. UPI Ref: 611494379
4095,2025-04-20 07:52:54,HDFCBK,You paid ₹1851.29 to Uber/Ola. UPI Ref: 467756470
4096,2025-01-26 02:31:35,HDFCBK,Rs. 1732.91 debited towards Netflix/Amazon Prime. Thank you for using HDFCBK
4097,2025-05-09 07:16:08,ICICIBANK,Rs. 9372.89 debited for Rent via NEFT to Daniel. A/c bal: Rs. 36932.78
4098,2025-06-17 12:16:15,HDFCBK,You paid ₹4313.31 to Uber/Ola. UPI Ref: 729462400
4099,2025-06-21 16:20:50,ICICIBANK,INR 14016.39 spent at Swiggy/Zomato. Avl bal: 37693.45
4100,2025-03-25 09:36:37,HDFCBK,Rs. 14157.17 debited towards Netflix/Amazon Prime. Thank you for using HDFCBK
4101,2024-12-28 00:53:45,GPay,INR 10776.24 spent at Swiggy/Zomato. Avl bal: 48363.5
4102,2025-06-17 12:09:44,GPay,INR 271.05 spent at Amazon. Avl bal: 15346.7
4103,2025-02-13 12:55:40,HDFCBK,Rs. 1049.94 debited for Rent via NEFT to Chad. A/c bal: Rs. 42525.43
4104,2025-05-28 20:44:29,GPay,Rs. 8021.61 debited towards Netflix/Amazon Prime. Thank you for using GPay
4105,2025-01-27 05:30:48,HDFCBK,You paid ₹1579.35 to Uber/Ola. UPI Ref: 13478277
4106,2025-03-11 02:37:41,HDFCBK,Rs. 2030.03 debited towards Netflix/Amazon Prime. Thank you for using HDFCBK
4107,2025-03-09 06:02:44,GPay,INR 4611.74 spent at Swiggy/Zomato. Avl bal: 31588.05
4108,2025-05-15 19:44:53,BOBBNK,Rs. 6141.2 debited for Rent via NEFT to Brenda. A/c bal: Rs. 39884.11
4109,2025-05-04 08:12:54,BOBBNK,Rs. 14324.26 debited for Electricity/Water Bill.
4110,2025-05-18 07:19:45,SBIINB,Rs. 6486.07 debited for Electricity/Water Bill.
4111,2025-06-24 18:53:23,AXISBANK,Rs. 1628.71 debited for Rent via NEFT to George. A/c bal: Rs. 13349.6
4112,2024-12-31 15:27:09,SBIINB,Rs. 1668.74 debited towards Netflix/Amazon Prime. Thank you for using SBIINB
4113,2025-05-09 09:44:52,HDFCBK,Rs. 6710.96 debited for Rent via NEFT to Jacqueline. A/c bal: Rs. 11688.14
4114,2025-02-11 00:34:00,AXISBANK,You paid ₹1884.07 to Uber/Ola. UPI Ref: 330037378
4115,2025-04-13 10:59:43,BOBBNK,Rs. 13263.44 debited for Rent via NEFT to Colleen. A/c bal: Rs. 5755.74
4116,2025-03-08 10:04:41,BOBBNK,Rs. 2410.06 debited for Electricity/Water Bill.
4117,2025-05-16 07:37:37,GPay,INR 4691.9 spent at Amazon. Avl bal: 38657.32
4118,2025-01-24 01:56:44,SBIINB,Rs. 6253.63 debited towards Netflix/Amazon Prime. Thank you for using SBIINB
4119,2025-03-23 05:31:02,SBIINB,Rs. 6588.52 debited towards Netflix/Amazon Prime. Thank you for using SBIINB
4120,2025-03-25 08:42:06,GPay,INR 6770.76 spent at Swiggy/Zomato. Avl bal: 27368.39
4121,2025-05-05 18:08:22,GPay,INR 6762.19 spent at Swiggy/Zomato. Avl bal: 25697.84
4122,2025-03-18 10:06:49,BOBBNK,INR 12711.12 spent at Swiggy/Zomato. Avl bal: 35641.42
4123,2025-05-16 06:13:33,SBIINB,Rs. 3432.04 debited for Rent via NEFT to Kyle. A/c bal: Rs. 24363.68
4124,2025-04-07 00:47:34,BOBBNK,You paid ₹7876.91 to Uber/Ola. UPI Ref: 33445478
4125,2025-02-15 14:28:06,AXISBANK,Rs. 6108.06 debited for Electricity/Water Bill.
4126,2025-05-16 21:33:43,AXISBANK,Rs. 2801.94 debited for Electricity/Water Bill.
4127,2025-02-14 00:06:55,GPay,INR 665.13 spent at Amazon. Avl bal: 34819.52
4128,2025-06-12 23:04:54,BOBBNK,INR 7262.11 spent at Amazon. Avl bal: 23575.69
4129,2025-02-08 11:28:33,GPay,Rs. 13882.96 debited for Rent via NEFT to Cynthia. A/c bal: Rs. 29971.77
4130,2025-05-27 13:19:13,GPay,Rs. 13197.71 debited for Rent via NEFT to Christina. A/c bal: Rs. 14708.9
4131,2025-06-08 03:56:42,SBIINB,Rs. 11489.46 debited for Rent via NEFT to Peter. A/c bal: Rs. 3005.31
4132,2025-02-06 12:40:29,HDFCBK,You paid ₹14979.55 to Uber/Ola. UPI Ref: 1610396
4133,2025-05-14 15:33:42,SBIINB,INR 8879.95 spent at Amazon. Avl bal: 43522.63
4134,2025-04-01 18:00:04,AXISBANK,You paid ₹12788.88 to Uber/Ola. UPI Ref: 687879352
4135,2025-05-04 14:26:21,BOBBNK,You paid ₹7346.23 to Uber/Ola. UPI Ref: 863346439
4136,2025-02-26 01:39:01,GPay,Rs. 5892.29 debited towards Netflix/Amazon Prime. Thank you for using GPay
4137,2025-04-14 15:40:13,ICICIBANK,Rs. 10939.06 debited towards Netflix/Amazon Prime. Thank you for using ICICIBANK
4138,2025-03-12 23:09:10,BOBBNK,Rs. 11517.33 debited for Rent via NEFT to Michele. A/c bal: Rs. 42994.85
