Month,Income (INR),Expense (INR),Savings (INR)
Jul 2024,39268.09,26815.01,12453.08
Oct 2024,37003.21,29954.53,7048.68
Jan 2025,58847.97,57133.65,1714.32
Aug 2024,31810.29,30591.66,1218.63
Aug 2024,50715.71,42797.27,7918.44
Jan 2025,44107.34,30066.61,14040.73
Aug 2024,60667.79,51730.93,8936.86
Dec 2024,53065.65,42806.1,10259.55
Aug 2024,59525.01,37904.29,21620.72
Jun 2025,61735.79,54084.83,7650.96
Jun 2025,45819.06,39377.13,6441.93
Jul 2024,53662.62,31450.99,22211.63
Sep 2024,32273.7,29920.0,2353.7
Jan 2025,36136.64,34116.41,2020.23
Jan 2025,76831.76,38857.31,37974.45
Nov 2024,73449.7,37994.26,35455.44
Feb 2025,73294.25,52718.27,20575.98
Jan 2025,47698.99,26900.68,20798.31
Feb 2025,55685.19,32785.97,22899.22
Feb 2025,43977.36,25145.52,18831.84
May 2025,71748.49,35721.6,36026.89
Jul 2024,78778.87,59845.32,18933.55
Sep 2024,32068.38,30289.09,1779.29
Nov 2024,71208.34,52896.49,18311.85
Jul 2024,58737.73,54800.02,3937.71
Nov 2024,40609.87,29411.46,11198.41
Jan 2025,77283.15,53534.71,23748.44
Apr 2025,30025.5,25828.99,4196.51
Dec 2024,48733.46,38415.99,10317.47
May 2025,38377.21,35106.34,3270.87
Jan 2025,33932.89,27329.21,6603.68
Dec 2024,45320.76,42228.53,3092.23
Apr 2025,74668.88,61429.72,13239.16
Nov 2024,39054.74,35702.13,3352.61
Oct 2024,31374.73,29542.2,1832.53
May 2025,77930.1,65033.73,12896.37
Jun 2025,34447.84,28943.79,5504.05
Jul 2024,73981.05,31174.86,42806.19
Aug 2024,79826.09,52016.02,27810.07
Dec 2024,47153.98,40106.93,7047.05
Jan 2025,72038.43,48585.29,23453.14
Apr 2025,67975.09,31718.75,36256.34
Jan 2025,40766.26,39031.06,1735.2
Jan 2025,53654.44,43394.45,10259.99
Apr 2025,53323.04,34788.4,18534.64
Jun 2025,46527.44,32798.34,13729.1
Nov 2024,40718.78,36868.2,3850.58
Nov 2024,76088.65,33001.98,43086.67
Aug 2024,55427.44,35298.67,20128.77
Feb 2025,59632.01,39266.36,20365.65
Jan 2025,50881.02,34058.92,16822.1
Feb 2025,77326.17,26431.87,50894.3
Sep 2024,51267.2,44587.99,6679.21
Jun 2024,52947.81,37393.89,15553.92
Aug 2024,44187.44,32543.9,11643.54
Jun 2025,67102.67,41176.32,25926.35
Sep 2024,57208.21,35633.27,21574.94
Nov 2024,56197.18,51367.87,4829.31
Mar 2025,77107.71,75928.86,1178.85
Dec 2024,79674.85,38808.65,40866.2
Dec 2024,38222.52,35236.76,2985.76
May 2025,79762.51,34733.2,45029.31
May 2025,38763.52,35005.09,3758.43
May 2025,57558.12,40857.58,16700.54
May 2025,77235.58,35037.59,42197.99
Jul 2024,69892.48,45065.36,24827.12
Apr 2025,73466.68,26597.43,46869.25
Nov 2024,58639.84,53386.51,5253.33
Apr 2025,63219.89,30312.04,32907.85
Mar 2025,48561.36,32080.47,16480.89
Jul 2024,31567.76,30508.55,1059.21
Jan 2025,55935.97,50655.27,5280.7
Sep 2024,47750.45,27955.55,19794.9
Jan 2025,46719.09,36801.78,9917.31
Oct 2024,70564.54,42610.32,27954.22
Sep 2024,66087.96,60215.95,5872.01
Oct 2024,37606.3,33806.05,3800.25
May 2025,37497.37,35256.49,2240.88
Jun 2025,32218.83,30048.99,2169.84
Apr 2025,49531.94,39627.92,9904.02
Aug 2024,77864.54,63024.48,14840.06
Jun 2025,67858.02,57804.11,10053.91
Jul 2024,55772.99,45384.73,10388.26
Sep 2024,39136.28,32318.16,6818.12
Feb 2025,41191.46,26316.8,14874.66
Jul 2024,34724.59,27092.23,7632.36
Jul 2024,47308.56,43502.33,3806.23
Nov 2024,79629.91,69894.8,9735.11
Mar 2025,60661.6,32273.43,28388.17
Jun 2025,40294.98,36419.96,3875.02
Nov 2024,65291.19,56356.6,8934.59
Sep 2024,58586.46,34357.65,24228.81
Aug 2024,40971.82,33387.61,7584.21
Feb 2025,63464.57,50923.71,12540.86
Mar 2025,46816.98,31522.02,15294.96
May 2025,65660.63,46189.98,19470.65
Dec 2024,43865.02,35362.92,8502.1
Nov 2024,45855.38,43730.6,2124.78
Oct 2024,42499.94,37405.75,5094.19
Aug 2024,66048.36,61118.18,4930.18
Jan 2025,66170.22,41047.9,25122.32
Aug 2024,31452.06,25726.1,5725.96
Jun 2025,59727.18,56140.65,3586.53
Apr 2025,75246.39,64587.56,10658.83
Oct 2024,34163.5,26893.69,7269.81
Feb 2025,55231.48,43907.59,11323.89
Mar 2025,31288.35,27910.05,3378.3
Jan 2025,30695.57,25828.16,4867.41
Jul 2024,57223.77,39258.08,17965.69
Nov 2024,37010.16,25749.1,11261.06
Jul 2024,49584.7,42430.35,7154.35
Feb 2025,34851.95,30335.55,4516.4
Jun 2025,40645.78,35962.92,4682.86
Oct 2024,64360.86,43126.28,21234.58
Dec 2024,56743.95,34919.96,21823.99
Nov 2024,50140.26,36340.5,13799.76
Apr 2025,54241.33,48455.53,5785.8
May 2025,57594.18,37291.47,20302.71
Oct 2024,31482.58,26479.45,5003.13
Apr 2025,73685.73,38159.21,35526.52
Sep 2024,42858.95,34092.6,8766.35
Feb 2025,65387.73,31073.73,34314.0
Feb 2025,35333.31,32824.9,2508.41
Oct 2024,43069.76,34218.51,8851.25
Oct 2024,61052.3,33254.19,27798.11
Mar 2025,33241.73,27843.68,5398.05
Jun 2025,43603.2,28740.38,14862.82
Jan 2025,39190.73,36130.2,3060.53
Dec 2024,52555.5,26937.63,25617.87
Oct 2024,43343.68,37009.21,6334.47
Aug 2024,39188.76,33637.37,5551.39
Sep 2024,77896.6,57662.43,20234.17
Jul 2024,52959.42,25427.52,27531.9
Dec 2024,58697.93,48471.83,10226.1
Jun 2025,52793.92,44976.15,7817.77
Oct 2024,56189.07,46413.99,9775.08
Oct 2024,34768.18,28353.22,6414.96
Feb 2025,41263.63,26010.75,15252.88
Jun 2025,79397.94,43330.76,36067.18
Aug 2024,77153.51,25519.05,51634.46
Mar 2025,70944.21,33694.08,37250.13
Apr 2025,55031.37,46855.63,8175.74
Jan 2025,63460.72,25898.43,37562.29
Mar 2025,78991.99,61915.0,17076.99
Jul 2024,39395.76,27062.88,12332.88
Jan 2025,30171.62,25048.06,5123.56
Nov 2024,35870.18,34504.81,1365.37
May 2025,37585.33,31816.67,5768.66
Aug 2024,45374.84,31338.86,14035.98
Sep 2024,54519.05,52156.68,2362.37
Dec 2024,40793.35,37058.88,3734.47
Oct 2024,41355.53,31831.67,9523.86
Jul 2024,64030.14,53880.73,10149.41
Dec 2024,61455.84,45776.73,15679.11
Nov 2024,54883.12,48956.45,5926.67
Sep 2024,64387.38,47445.95,16941.43
Dec 2024,59742.77,34330.99,25411.78
May 2025,50982.71,26354.79,24627.92
Jul 2024,70166.03,56739.06,13426.97
Apr 2025,40837.34,30711.78,10125.56
Sep 2024,71232.95,57926.27,13306.68
May 2025,47398.57,40538.54,6860.03
Jan 2025,41037.33,39070.54,1966.79
Mar 2025,52958.57,51561.96,1396.61
Oct 2024,78692.21,70314.13,8378.08
Jan 2025,38303.97,30877.75,7426.22
Nov 2024,46695.76,26405.52,20290.24
Feb 2025,71744.01,61696.21,10047.8
Dec 2024,43990.26,29999.86,13990.4
Nov 2024,76710.32,52023.22,24687.1
Apr 2025,36644.95,29516.15,7128.8
Aug 2024,37300.84,31080.31,6220.53
Nov 2024,76885.75,53481.16,23404.59
Apr 2025,73805.76,66842.22,6963.54
Nov 2024,42805.55,28959.47,13846.08
Jan 2025,40399.29,30499.89,9899.4
Sep 2024,65033.37,57015.3,8018.07
Oct 2024,43177.22,25568.98,17608.24
Jan 2025,46672.14,25921.72,20750.42
Jan 2025,34653.48,30343.96,4309.52
Sep 2024,53727.58,31418.45,22309.13
Nov 2024,78643.77,40995.52,37648.25
Jan 2025,76984.22,53517.21,23467.01
Mar 2025,79578.71,74493.81,5084.9
Aug 2024,73474.74,41325.64,32149.1
Jan 2025,48371.69,41889.47,6482.22
Sep 2024,71506.4,35393.07,36113.33
Jul 2024,39137.91,32468.25,6669.66
Apr 2025,59268.13,44460.84,14807.29
Jan 2025,71074.28,42183.04,28891.24
Nov 2024,49667.86,27384.71,22283.15
Nov 2024,72258.44,30645.2,41613.24
Dec 2024,78812.83,49573.88,29238.95
Jan 2025,36911.31,29900.56,7010.75
Jun 2025,62220.1,44148.34,18071.76
Jul 2024,37519.85,28879.8,8640.05
Sep 2024,72034.68,39376.6,32658.08
May 2025,32683.97,27991.3,4692.67
Oct 2024,51485.42,47448.16,4037.26
Jun 2025,51179.95,26931.06,24248.89
May 2025,39337.85,27599.03,11738.82
Apr 2025,57823.99,29100.09,28723.9
Dec 2024,52192.29,25956.22,26236.07
Aug 2024,78223.93,52866.89,25357.04
Feb 2025,73003.67,65465.33,7538.34
Dec 2024,39972.57,32972.95,6999.62
Aug 2024,64562.65,44524.43,20038.22
Jun 2025,71703.82,25970.13,45733.69
Aug 2024,30885.25,27867.33,3017.92
Aug 2024,70800.34,44839.51,25960.83
Aug 2024,60628.64,26199.44,34429.2
Feb 2025,69930.46,50406.26,19524.2
Sep 2024,65341.96,35706.03,29635.93
Apr 2025,31028.66,29642.56,1386.1
May 2025,78777.21,74721.87,4055.34
Nov 2024,47761.23,34887.18,12874.05
Jul 2024,47228.91,27396.57,19832.34
May 2025,31355.27,28670.5,2684.77
Jul 2024,34400.64,29197.42,5203.22
Oct 2024,64217.0,35712.2,28504.8
Jan 2025,47952.48,45279.78,2672.7
May 2025,61484.35,49968.19,11516.16
May 2025,75112.7,51940.03,23172.67
Feb 2025,45511.51,32954.46,12557.05
Aug 2024,67624.71,42976.23,24648.48
Jul 2024,76797.77,46487.13,30310.64
Aug 2024,45333.59,32058.9,13274.69
Oct 2024,41368.7,27944.27,13424.43
Feb 2025,37375.04,34259.37,3115.67
Aug 2024,47443.55,30082.29,17361.26
Jun 2025,75728.64,44369.27,31359.37
Sep 2024,74403.08,54799.8,19603.28
Jan 2025,30657.22,26125.44,4531.78
Apr 2025,58273.45,53352.85,4920.6
Jul 2024,39276.84,26267.02,13009.82
Jun 2024,42529.94,32260.66,10269.28
Feb 2025,79393.92,69745.36,9648.56
Jun 2025,42894.29,34264.89,8629.4
May 2025,66289.54,25280.05,41009.49
May 2025,35353.38,29910.11,5443.27
Nov 2024,38993.55,32938.73,6054.82
Jul 2024,55687.63,38511.29,17176.34
Sep 2024,41094.5,25617.25,15477.25
Aug 2024,71242.32,26226.46,45015.86
Apr 2025,33694.07,25098.03,8596.04
Jul 2024,41417.92,34674.59,6743.33
Jan 2025,56249.44,38497.03,17752.41
Jun 2024,39859.57,27807.13,12052.44
Oct 2024,34701.09,28252.63,6448.46
Mar 2025,56612.14,36951.24,19660.9
Mar 2025,34215.33,32675.5,1539.83
Dec 2024,43756.32,36577.5,7178.82
Nov 2024,38536.93,32011.64,6525.29
Jun 2024,48998.48,32633.98,16364.5
Feb 2025,32598.54,27452.27,5146.27
Jul 2024,42792.85,35067.19,7725.66
Jan 2025,72841.7,67595.03,5246.67
Sep 2024,68036.28,29071.35,38964.93
Jul 2024,75510.3,45543.25,29967.05
Aug 2024,53370.1,37679.67,15690.43
May 2025,75464.03,69120.21,6343.82
Feb 2025,58475.95,42431.73,16044.22
Jan 2025,33571.94,27008.46,6563.48
Oct 2024,61287.76,31696.19,29591.57
Jul 2024,32274.44,30319.77,1954.67
Jun 2025,41717.3,32768.09,8949.21
Nov 2024,66270.78,48226.14,18044.64
Jun 2025,44028.44,26378.52,17649.92
Dec 2024,49326.69,36059.23,13267.46
Dec 2024,57896.18,30593.43,27302.75
Aug 2024,66849.7,59758.49,7091.21
Jun 2025,79388.1,69063.82,10324.28
Mar 2025,78685.44,46562.83,32122.61
Oct 2024,59267.03,34299.7,24967.33
Feb 2025,67927.02,46586.7,21340.32
Aug 2024,44392.61,36070.89,8321.72
Dec 2024,78906.7,31016.06,47890.64
Jan 2025,40944.06,38446.6,2497.46
Feb 2025,68336.68,46819.71,21516.97
Jan 2025,47653.57,43995.5,3658.07
Jun 2025,68074.96,32890.13,35184.83
Sep 2024,68935.53,58790.18,10145.35
Jul 2024,47368.13,41928.77,5439.36
Sep 2024,67099.47,27860.21,39239.26
Oct 2024,71456.23,68267.65,3188.58
Oct 2024,48398.38,25138.98,23259.4
Nov 2024,57822.58,25262.37,32560.21
Aug 2024,55736.87,44466.18,11270.69
Sep 2024,70394.99,29105.68,41289.31
Mar 2025,30103.96,27142.38,2961.58
Feb 2025,70998.45,68948.28,2050.17
Mar 2025,39307.1,33439.44,5867.66
Jul 2024,54788.09,25081.78,29706.31
Mar 2025,58419.98,36324.38,22095.6
Nov 2024,58729.49,33398.5,25330.99
May 2025,73434.39,30967.48,42466.91
Nov 2024,39607.51,25347.02,14260.49
Feb 2025,52514.29,28593.02,23921.27
Apr 2025,56102.2,41004.91,15097.29
Mar 2025,71364.85,51083.78,20281.07
Feb 2025,41963.13,34788.44,7174.69
Dec 2024,34852.88,26762.07,8090.81
Oct 2024,66327.09,42617.76,23709.33
May 2025,44431.92,37323.94,7107.98
May 2025,73786.37,45618.93,28167.44
Mar 2025,41531.47,32647.11,8884.36
Apr 2025,78875.22,49981.6,28893.62
Jan 2025,69219.36,44625.79,24593.57
Jan 2025,48697.45,31635.51,17061.94
Jan 2025,71771.46,69994.15,1777.31
Apr 2025,77941.57,46103.57,31838.0
May 2025,43855.87,36847.58,7008.29
Nov 2024,60050.03,56258.86,3791.17
Jul 2024,40832.82,34594.45,6238.37
Jan 2025,50738.87,30379.41,20359.46
Jan 2025,72302.93,34750.18,37552.75
Sep 2024,54296.26,35907.55,18388.71
Mar 2025,66440.61,59342.91,7097.7
Jul 2024,73582.39,41066.08,32516.31
Dec 2024,35654.25,25009.37,10644.88
Mar 2025,75406.95,61729.45,13677.5
Jan 2025,79111.94,66319.63,12792.31
Apr 2025,67213.44,38412.59,28800.85
Aug 2024,72520.35,36619.02,35901.33
Jan 2025,35289.01,28026.32,7262.69
Jan 2025,48244.42,31297.35,16947.07
Dec 2024,40139.1,31540.72,8598.38
Dec 2024,40254.1,29217.67,11036.43
Jul 2024,41246.62,36863.33,4383.29
Feb 2025,48632.45,28712.21,19920.24
Mar 2025,38454.3,28184.79,10269.51
Sep 2024,39427.2,30923.35,8503.85
Mar 2025,42174.06,39042.2,3131.86
May 2025,37922.01,27677.97,10244.04
Apr 2025,53243.02,28883.09,24359.93
Mar 2025,30982.04,26904.03,4078.01
Jun 2024,61984.99,30168.14,31816.85
Aug 2024,51903.29,29266.46,22636.83
Jun 2025,51224.31,33179.23,18045.08
Nov 2024,68261.78,31414.83,36846.95
Feb 2025,37927.02,27195.85,10731.17
Sep 2024,31034.86,29267.18,1767.68
Jan 2025,34205.7,27568.2,6637.5
Jul 2024,66522.39,39127.0,27395.39
Mar 2025,56469.23,38631.41,17837.82
Aug 2024,73161.13,70664.28,2496.85
Apr 2025,62230.9,42869.76,19361.14
Nov 2024,32948.68,29116.01,3832.67
Oct 2024,76286.56,28232.91,48053.65
Oct 2024,41469.19,39774.72,1694.47
May 2025,59419.11,55497.95,3921.16
Nov 2024,65013.06,45826.16,19186.9
Sep 2024,55914.6,34663.03,21251.57
Oct 2024,77238.22,58794.76,18443.46
Dec 2024,69571.61,59836.99,9734.62
May 2025,65788.1,33736.27,32051.83
Sep 2024,58911.87,41604.14,17307.73
Jun 2024,55470.35,32284.39,23185.96
Sep 2024,51579.0,25722.06,25856.94
Sep 2024,61389.47,60178.04,1211.43
Feb 2025,65294.78,43277.85,22016.93
Jul 2024,77952.07,63672.3,14279.77
Sep 2024,38174.5,28834.44,9340.06
Jul 2024,67737.39,52611.29,15126.1
Apr 2025,37587.84,35444.02,2143.82
Jul 2024,63624.06,47738.47,15885.59
Apr 2025,55295.75,34965.46,20330.29
Jun 2024,52470.07,41996.09,10473.98
Feb 2025,41701.51,28248.97,13452.54
Feb 2025,56304.72,48597.15,7707.57
May 2025,40508.7,32726.02,7782.68
May 2025,79734.04,59504.18,20229.86
Dec 2024,40136.53,33060.41,7076.12
Jun 2025,79410.95,28327.01,51083.94
Mar 2025,50926.98,33427.0,17499.98
Jul 2024,54100.52,38835.52,15265.0
Dec 2024,63943.81,56598.27,7345.54
Apr 2025,36425.58,25813.12,10612.46
Aug 2024,55794.74,40658.34,15136.4
Dec 2024,36804.68,34803.15,2001.53
May 2025,58106.71,27209.12,30897.59
Jan 2025,51735.58,25523.62,26211.96
Oct 2024,32473.55,30408.51,2065.04
Jun 2025,64488.92,41018.42,23470.5
Oct 2024,50155.77,36920.51,13235.26
Nov 2024,36348.62,34790.58,1558.04
Oct 2024,58225.91,26526.23,31699.68
Nov 2024,62507.15,35752.8,26754.35
Oct 2024,56369.52,46948.56,9420.96
Oct 2024,51963.42,50368.64,1594.78
Sep 2024,30374.04,26482.53,3891.51
Jun 2025,34335.7,31869.19,2466.51
Feb 2025,34971.95,25651.13,9320.82
Nov 2024,48585.34,44860.68,3724.66
Nov 2024,58944.33,34274.22,24670.11
Sep 2024,41837.15,29192.59,12644.56
Feb 2025,32261.5,26349.19,5912.31
Jan 2025,45330.7,39392.64,5938.06
Nov 2024,75242.46,47982.19,27260.27
Jul 2024,40291.72,28168.08,12123.64
Dec 2024,62447.17,60105.58,2341.59
Dec 2024,39611.28,33203.64,6407.64
Sep 2024,46783.96,41582.12,5201.84
Nov 2024,37474.46,26484.28,10990.18
Sep 2024,68050.23,29057.15,38993.08
Sep 2024,72985.45,49937.2,23048.25
Oct 2024,55600.04,51372.24,4227.8
Apr 2025,48681.61,33691.1,14990.51
Nov 2024,78332.38,27811.05,50521.33
Nov 2024,46508.87,40552.7,5956.17
Jul 2024,75866.57,51070.09,24796.48
Mar 2025,60681.8,51771.53,8910.27
Feb 2025,45664.48,31464.82,14199.66
Jan 2025,67508.26,62385.35,5122.91
Apr 2025,31015.27,26836.75,4178.52
Dec 2024,40519.4,34111.65,6407.75
Nov 2024,33855.98,28175.49,5680.49
Jun 2025,77586.75,58508.31,19078.44
Jan 2025,66340.34,60903.37,5436.97
Jan 2025,49225.89,37401.13,11824.76
Jun 2025,31866.55,28634.28,3232.27
Jul 2024,56935.54,36365.33,20570.21
Jan 2025,37755.49,32591.81,5163.68
Oct 2024,30064.83,26101.66,3963.17
Feb 2025,56476.34,27267.03,29209.31
Dec 2024,48940.36,27761.29,21179.07
Oct 2024,41169.42,30799.89,10369.53
Apr 2025,36522.55,32471.38,4051.17
Nov 2024,33617.2,30283.1,3334.1
Jul 2024,67644.04,28210.73,39433.31
Jun 2025,34154.13,25555.35,8598.78
May 2025,60838.16,52838.12,8000.04
Jan 2025,30019.41,28339.76,1679.65
Jan 2025,68698.66,45847.42,22851.24
Nov 2024,43937.98,40936.09,3001.89
Nov 2024,75599.18,48025.37,27573.81
Apr 2025,59755.52,52660.35,7095.17
Jun 2025,50421.88,34589.46,15832.42
Aug 2024,44555.8,39035.41,5520.39
Mar 2025,47745.56,42021.99,5723.57
Jan 2025,75601.9,67156.33,8445.57
Mar 2025,44875.03,35819.93,9055.1
Jul 2024,41571.2,26875.04,14696.16
Oct 2024,53064.54,33188.47,19876.07
Jun 2024,48072.68,46183.5,1889.18
Aug 2024,42217.12,34822.1,7395.02
Aug 2024,75891.5,38001.76,37889.74
Sep 2024,42350.72,32209.8,10140.92
Apr 2025,72940.83,48876.22,24064.61
Nov 2024,33582.03,25862.9,7719.13
Nov 2024,65307.11,53579.55,11727.56
Feb 2025,60984.4,44459.24,16525.16
Jan 2025,74495.98,52803.81,21692.17
Nov 2024,31211.41,26767.46,4443.95
Nov 2024,47295.3,36484.52,10810.78
Jan 2025,33650.06,31326.22,2323.84
May 2025,59502.21,41242.91,18259.3
Dec 2024,65111.01,36472.16,28638.85
Jul 2024,35349.08,32184.49,3164.59
Jun 2025,45217.13,33729.76,11487.37
Jun 2025,76683.28,25929.02,50754.26
Sep 2024,44113.0,29461.39,14651.61
Jun 2025,69995.13,64008.43,5986.7
Aug 2024,61809.37,41343.83,20465.54
Sep 2024,42439.54,26967.67,15471.87
Jun 2024,54644.03,33130.66,21513.37
Jan 2025,78835.46,47693.85,31141.61
Jul 2024,66181.5,54664.34,11517.16
Jan 2025,70907.22,46011.06,24896.16
Jul 2024,45474.72,41721.9,3752.82
Aug 2024,71938.64,41385.27,30553.37
Aug 2024,42508.85,26203.34,16305.51
Sep 2024,38345.78,25574.8,12770.98
Dec 2024,55404.21,49110.62,6293.59
Jul 2024,66642.22,26834.32,39807.9
Jan 2025,32121.84,28607.0,3514.84
Dec 2024,46315.9,40114.76,6201.14
Aug 2024,77990.02,69278.66,8711.36
Mar 2025,38746.0,32713.57,6032.43
Apr 2025,54918.0,27175.5,27742.5
Nov 2024,58034.76,49510.15,8524.61
Nov 2024,57398.82,30622.7,26776.12
Nov 2024,30934.52,27102.19,3832.33
Oct 2024,73123.75,70212.04,2911.71
Jun 2025,70320.84,25977.08,44343.76
Jun 2025,39586.92,37318.19,2268.73
May 2025,77417.88,43009.29,34408.59
Apr 2025,42112.56,36553.18,5559.38
Apr 2025,71460.26,64923.81,6536.45
Oct 2024,69948.84,58836.37,11112.47
Nov 2024,44171.01,33614.01,10557.0
Dec 2024,75803.72,55513.77,20289.95
Aug 2024,47103.33,35312.42,11790.91
Oct 2024,58703.78,45680.15,13023.63
Jul 2024,40070.83,31813.39,8257.44
Jan 2025,34400.63,27750.59,6650.04
Sep 2024,67849.62,55598.94,12250.68
Nov 2024,37635.62,31616.27,6019.35
Sep 2024,62581.37,60148.05,2433.32
Sep 2024,40589.44,25293.23,15296.21
May 2025,58421.98,29422.09,28999.89
Jul 2024,68603.06,45560.86,23042.2
Dec 2024,36897.45,25941.8,10955.65
Oct 2024,36062.69,28801.76,7260.93
May 2025,79247.65,70644.32,8603.33
Nov 2024,59277.13,37524.72,21752.41
Aug 2024,70503.68,66111.92,4391.76
Sep 2024,56761.91,31246.04,25515.87
Sep 2024,47840.41,44196.64,3643.77
Nov 2024,69093.53,34109.74,34983.79
Jan 2025,51966.92,37081.93,14884.99
Aug 2024,63861.59,60677.74,3183.85
Jan 2025,32923.0,31219.61,1703.39
Aug 2024,60234.69,29444.22,30790.47
Oct 2024,69586.71,51637.33,17949.38
Jun 2024,46397.34,41232.59,5164.75
Jul 2024,67947.46,46731.16,21216.3
Nov 2024,52700.92,46197.57,6503.35
Jul 2024,63390.85,59664.18,3726.67
Oct 2024,36509.39,29217.05,7292.34
Mar 2025,30752.27,26846.11,3906.16
Sep 2024,52421.6,35715.73,16705.87
Oct 2024,50713.14,44705.26,6007.88
Jan 2025,47147.21,25391.35,21755.86
Nov 2024,55239.02,40884.46,14354.56
Dec 2024,37667.62,26534.72,11132.9
Jul 2024,62638.72,30066.83,32571.89
May 2025,75697.56,67186.55,8511.01
Jun 2025,61319.43,31296.3,30023.13
Jul 2024,58831.85,28194.88,30636.97
Oct 2024,48079.7,34036.38,14043.32
Feb 2025,79262.04,50299.48,28962.56
Aug 2024,75215.82,40238.4,34977.42
May 2025,38703.1,29401.06,9302.04
Dec 2024,66468.46,57210.75,9257.71
Feb 2025,38834.06,30887.57,7946.49
Mar 2025,53842.65,44509.16,9333.49
Jun 2025,57304.73,30132.11,27172.62
Apr 2025,59127.26,50074.25,9053.01
Nov 2024,69969.51,28457.29,41512.22
Mar 2025,31705.9,26019.25,5686.65
Jun 2025,32573.02,30231.56,2341.46
May 2025,65224.55,50613.78,14610.77
Oct 2024,66089.55,27344.18,38745.37
Feb 2025,54912.94,41682.66,13230.28
May 2025,57406.61,49977.91,7428.7
Mar 2025,77962.04,76324.63,1637.41
Mar 2025,78464.67,43560.62,34904.05
Aug 2024,53228.8,31539.88,21688.92
Jul 2024,38551.94,32823.4,5728.54
Dec 2024,36920.7,26868.23,10052.47
May 2025,61078.91,56435.06,4643.85
Mar 2025,40485.23,28072.7,12412.53
Apr 2025,30837.85,25782.9,5054.95
Aug 2024,34279.56,26192.23,8087.33
Oct 2024,67068.99,37902.81,29166.18
Oct 2024,53058.77,27475.88,25582.89
Sep 2024,58588.49,33399.66,25188.83
Dec 2024,55672.97,26887.45,28785.52
Mar 2025,78203.34,35640.44,42562.9
May 2025,61540.05,54418.3,7121.75
May 2025,45601.43,43724.25,1877.18
Mar 2025,46995.89,30872.71,16123.18
Feb 2025,41523.36,31273.59,10249.77
Jan 2025,60868.58,36630.9,24237.68
Sep 2024,43808.87,37458.67,6350.2
Oct 2024,46382.91,44041.73,2341.18
Oct 2024,37711.18,27004.07,10707.11
Feb 2025,70781.36,68866.7,1914.66
Aug 2024,56341.32,37844.81,18496.51
Jun 2025,58995.86,51850.83,7145.03
Oct 2024,68476.47,55979.23,12497.24
May 2025,66421.68,25997.6,40424.08
Jun 2025,37383.09,33304.97,4078.12
Sep 2024,71325.48,67987.34,3338.14
Feb 2025,58955.82,50293.24,8662.58
Aug 2024,30292.54,27384.32,2908.22
Sep 2024,45630.67,27585.92,18044.75
Oct 2024,46273.06,34293.07,11979.99
Jul 2024,38282.3,36956.38,1325.92
Dec 2024,33172.94,28392.71,4780.23
Jan 2025,30235.58,26965.76,3269.82
Jun 2025,63901.46,58397.17,5504.29
Aug 2024,34856.24,27653.03,7203.21
Jun 2025,58041.85,26952.93,31088.92
Jun 2025,36447.21,31865.77,4581.44
Aug 2024,66476.82,64570.55,1906.27
Jan 2025,73039.7,30171.49,42868.21
Jan 2025,58215.98,42576.53,15639.45
May 2025,69570.54,43147.05,26423.49
Oct 2024,43577.69,28336.75,15240.94
Jan 2025,68214.86,44695.89,23518.97
Feb 2025,37013.56,29304.55,7709.01
Sep 2024,76409.44,66216.93,10192.51
Apr 2025,36290.6,33423.32,2867.28
Oct 2024,47551.9,27523.92,20027.98
Jul 2024,55865.54,52883.28,2982.26
Apr 2025,56333.91,41766.43,14567.48
Dec 2024,45394.67,25609.39,19785.28
Feb 2025,59962.64,32181.12,27781.52
Jan 2025,62336.92,59827.7,2509.22
Feb 2025,52219.57,32601.18,19618.39
Oct 2024,74654.6,38791.6,35863.0
Apr 2025,69789.94,67302.98,2486.96
Feb 2025,37063.44,31046.54,6016.9
Jun 2024,75945.43,59251.07,16694.36
Jul 2024,57972.26,32217.34,25754.92
Jun 2025,58906.04,39820.67,19085.37
Oct 2024,65430.21,41813.04,23617.17
Jan 2025,67999.1,54164.52,13834.58
Jul 2024,77747.02,27662.53,50084.49
Mar 2025,41525.49,26591.02,14934.47
Apr 2025,36414.86,29440.71,6974.15
Sep 2024,68636.87,25914.8,42722.07
Jun 2025,71624.5,39005.92,32618.58
Sep 2024,71637.54,36331.73,35305.81
Dec 2024,74615.81,25079.38,49536.43
Oct 2024,63584.85,38223.25,25361.6
Aug 2024,67716.41,25553.2,42163.21
Nov 2024,73808.51,55739.1,18069.41
Nov 2024,42965.31,30648.29,12317.02
Nov 2024,37851.92,32011.85,5840.07
Feb 2025,49234.0,30403.5,18830.5
Sep 2024,69000.3,67335.71,1664.59
May 2025,42302.64,29163.05,13139.59
Mar 2025,73647.71,67151.77,6495.94
Apr 2025,44540.4,27953.47,16586.93
Oct 2024,65864.71,33816.74,32047.97
Oct 2024,37813.66,35343.1,2470.56
Mar 2025,57754.6,31301.56,26453.04
Oct 2024,35300.44,29482.56,5817.88
Jan 2025,43655.73,41972.99,1682.74
Aug 2024,43416.24,41549.57,1866.67
Jun 2025,44996.78,38489.91,6506.87
Nov 2024,38895.83,27058.55,11837.28
Sep 2024,62397.66,25512.0,36885.66
Sep 2024,72672.81,62348.97,10323.84
Sep 2024,71126.38,28838.15,42288.23
Apr 2025,57299.36,55567.52,1731.84
